time,RRP
1523104200,84.97
1523106000,77.69
1523107800,91.56
1523109600,90.82
1523111400,85.4
1523113200,72.18
1523115000,86.72
1523116800,78.74
1523118600,74.35
1523120400,70.49
1523122200,54.73
1523124000,34.96
1523125800,34.37
1523127600,32.86
1523129400,29.07
1523131200,25.27
1523133000,22.76
1523134800,18.44
1523136600,17.48
1523138400,18.35
1523140200,19.5
1523142000,20.79
1523143800,21.91
1523145600,19.17
1523147400,21.55
1523149200,18.75
1523151000,-4.67
1523152800,7.32
1523154600,27.2
1523156400,41.9
1523158200,51.92
1523160000,67.75
1523161800,80.63
1523163600,76.0
1523165400,91.64
1523167200,95.99
1523169000,106.07
1523170800,128.62
1523172600,101.58
1523174400,94.32
1523176200,102.79
1523178000,105.1
1523179800,90.81
1523181600,89.98
1523183400,97.6
1523185200,101.11
1523187000,100.38
1523188800,86.92
1523190600,76.71
1523192400,76.61
1523194200,86.76
1523196000,94.69
1523197800,82.63
1523199600,58.03
1523201400,66.01
1523203200,62.22
1523205000,58.06
1523206800,56.96
1523208600,53.5
1523210400,46.64
1523212200,58.16
1523214000,62.01
1523215800,68.05
1523217600,74.53
1523219400,98.16
1523221200,95.9
1523223000,84.76
1523224800,88.72
1523226600,93.85
1523228400,93.4
1523230200,92.09
1523232000,94.92
1523233800,86.14
1523235600,82.08
1523237400,83.3
1523239200,84.03
1523241000,83.3
1523242800,90.54
1523244600,92.01
1523246400,115.77
1523248200,164.39
1523250000,253.58
1523251800,121.91
1523253600,136.78
1523255400,168.08
1523257200,246.6
1523259000,126.33
1523260800,130.76
1523262600,132.37
1523264400,110.67
1523266200,91.46
1523268000,85.6
1523269800,101.51
1523271600,80.18
1523273400,82.66
1523275200,100.81
1523277000,150.48
1523278800,98.74
1523280600,92.55
1523282400,114.57
1523284200,77.99
1523286000,53.44
1523287800,47.73
1523289600,37.51
1523291400,38.09
1523293200,35.41
1523295000,35.58
1523296800,36.98
1523298600,43.08
1523300400,53.87
1523302200,61.29
1523304000,54.78
1523305800,61.7
1523307600,87.29
1523309400,66.93
1523311200,78.66
1523313000,80.67
1523314800,86.24
1523316600,86.58
1523318400,97.87
1523320200,85.46
1523322000,84.55
1523323800,81.93
1523325600,96.69
1523327400,99.15
1523329200,134.99
1523331000,124.97
1523332800,113.87
1523334600,142.5
1523336400,220.44
1523338200,107.54
1523340000,221.79
1523341800,1006.63
1523343600,104.33
1523345400,118.77
1523347200,124.34
1523349000,126.28
1523350800,105.16
1523352600,89.0
1523354400,95.92
1523356200,91.53
1523358000,89.17
1523359800,89.36
1523361600,135.0
1523363400,148.39
1523365200,121.12
1523367000,118.43
1523368800,159.5
1523370600,99.3
1523372400,113.93
1523374200,107.8
1523376000,89.01
1523377800,84.19
1523379600,74.45
1523381400,70.45
1523383200,53.67
1523385000,61.79
1523386800,55.6
1523388600,67.14
1523390400,69.88
1523392200,76.54
1523394000,87.05
1523395800,81.85
1523397600,86.67
1523399400,83.96
1523401200,83.36
1523403000,93.5
1523404800,87.88
1523406600,78.59
1523408400,73.81
1523410200,72.33
1523412000,75.39
1523413800,76.2
1523415600,80.32
1523417400,87.75
1523419200,97.49
1523421000,96.16
1523422800,113.28
1523424600,94.21
1523426400,91.75
1523428200,101.57
1523430000,113.16
1523431800,97.45
1523433600,90.41
1523435400,87.92
1523437200,88.42
1523439000,76.65
1523440800,74.5
1523442600,67.79
1523444400,65.4
1523446200,69.76
1523448000,69.14
1523449800,73.12
1523451600,52.54
1523453400,61.77
1523455200,62.44
1523457000,57.74
1523458800,44.72
1523460600,30.46
1523462400,32.45
1523464200,35.0
1523466000,54.7
1523467800,59.92
1523469600,57.01
1523471400,75.71
1523473200,82.64
1523475000,86.65
1523476800,87.32
1523478600,107.43
1523480400,95.45
1523482200,86.54
1523484000,109.17
1523485800,94.38
1523487600,94.17
1523489400,95.54
1523491200,92.15
1523493000,101.41
1523494800,98.7
1523496600,90.9
1523498400,90.7
1523500200,87.76
1523502000,88.63
1523503800,89.07
1523505600,110.33
1523507400,141.53
1523509200,103.86
1523511000,117.28
1523512800,119.11
1523514600,104.86
1523516400,154.15
1523518200,108.59
1523520000,123.56
1523521800,125.81
1523523600,114.69
1523525400,96.5
1523527200,97.9
1523529000,100.82
1523530800,89.53
1523532600,81.53
1523534400,76.71
1523536200,91.9
1523538000,87.58
1523539800,119.2
1523541600,165.35
1523543400,122.98
1523545200,110.05
1523547000,87.73
1523548800,89.0
1523550600,89.0
1523552400,80.56
1523554200,80.73
1523556000,77.01
1523557800,73.75
1523559600,76.47
1523561400,74.59
1523563200,81.5
1523565000,74.16
1523566800,101.32
1523568600,74.47
1523570400,83.27
1523572200,74.24
1523574000,81.58
1523575800,77.4
1523577600,62.08
1523579400,60.45
1523581200,62.13
1523583000,60.31
1523584800,57.3
1523586600,56.53
1523588400,56.8
1523590200,59.07
1523592000,49.53
1523593800,40.46
1523595600,69.74
1523597400,99.65
1523599200,74.31
1523601000,55.74
1523602800,50.95
1523604600,65.36
1523606400,64.22
1523608200,73.33
1523610000,89.65
1523611800,71.7
1523613600,66.54
1523615400,66.86
1523617200,65.29
1523619000,64.16
1523620800,54.73
1523622600,52.35
1523624400,44.94
1523626200,55.45
1523628000,60.95
1523629800,42.25
1523631600,42.93
1523633400,21.87
1523635200,24.93
1523637000,20.49
1523638800,17.94
1523640600,16.51
1523642400,13.52
1523644200,16.86
1523646000,-6.17
1523647800,12.29
1523649600,14.28
1523651400,15.0
1523653200,20.81
1523655000,17.99
1523656800,24.11
1523658600,27.16
1523660400,44.48
1523662200,50.79
1523664000,49.12
1523665800,23.64
1523667600,24.53
1523669400,50.2
1523671200,61.5
1523673000,58.5
1523674800,57.64
1523676600,20.65
1523678400,54.67
1523680200,4.44
1523682000,-3.44
1523683800,20.58
1523685600,21.51
1523687400,39.01
1523689200,44.99
1523691000,60.3
1523692800,83.19
1523694600,74.81
1523696400,59.36
1523698200,56.57
1523700000,61.98
1523701800,61.28
1523703600,49.43
1523705400,48.97
1523707200,13.07
1523709000,-5.78
1523710800,7.62
1523712600,18.38
1523714400,29.25
1523716200,7.99
1523718000,18.77
1523719800,-6.83
1523721600,7.65
1523723400,14.29
1523725200,5.42
1523727000,-7.05
1523728800,-16.53
1523730600,13.92
1523732400,15.1
1523734200,12.58
1523736000,11.68
1523737800,10.82
1523739600,13.67
1523741400,10.49
1523743200,15.36
1523745000,26.0
1523746800,37.22
1523748600,29.06
1523750400,26.45
1523752200,18.29
1523754000,26.46
1523755800,19.05
1523757600,16.08
1523759400,15.91
1523761200,8.71
1523763000,-40.93
1523764800,-138.56
1523766600,-24.7
1523768400,-138.93
1523770200,-162.33
1523772000,19.22
1523773800,12.68
1523775600,63.16
1523777400,71.37
1523779200,83.47
1523781000,109.27
1523782800,76.77
1523784600,68.78
1523786400,71.21
1523788200,66.08
1523790000,51.92
1523791800,55.77
1523793600,24.09
1523795400,58.34
1523797200,27.32
1523799000,58.02
1523800800,67.26
1523802600,55.73
1523804400,39.31
1523806200,9.88
1523808000,8.84
1523809800,5.81
1523811600,9.8
1523813400,12.9
1523815200,10.92
1523817000,25.67
1523818800,24.23
1523820600,43.98
1523822400,43.14
1523824200,55.77
1523826000,85.48
1523827800,70.19
1523829600,75.73
1523831400,86.34
1523833200,85.87
1523835000,86.85
1523836800,97.07
1523838600,77.51
1523840400,79.32
1523842200,72.08
1523844000,70.7
1523845800,73.76
1523847600,87.03
1523849400,213.61
1523851200,80.88
1523853000,70.51
1523854800,74.49
1523856600,75.05
1523858400,74.4
1523860200,77.53
1523862000,82.85
1523863800,95.14
1523865600,172.21
1523867400,153.15
1523869200,135.21
1523871000,111.92
1523872800,100.78
1523874600,110.44
1523876400,95.71
1523878200,103.37
1523880000,87.41
1523881800,112.27
1523883600,102.95
1523885400,117.09
1523887200,212.65
1523889000,126.61
1523890800,90.89
1523892600,89.0
1523894400,89.82
1523896200,73.24
1523898000,73.23
1523899800,68.39
1523901600,63.23
1523903400,62.08
1523905200,63.41
1523907000,64.14
1523908800,63.93
1523910600,90.66
1523912400,171.59
1523914200,79.66
1523916000,96.47
1523917800,96.02
1523919600,79.96
1523921400,74.39
1523923200,62.73
1523925000,61.33
1523926800,73.44
1523928600,76.36
1523930400,78.6
1523932200,71.98
1523934000,84.41
1523935800,86.92
1523937600,87.96
1523939400,91.66
1523941200,92.86
1523943000,92.15
1523944800,94.06
1523946600,97.87
1523948400,103.8
1523950200,120.86
1523952000,144.13
1523953800,148.87
1523955600,128.24
1523957400,94.62
1523959200,92.39
1523961000,97.51
1523962800,98.55
1523964600,95.39
1523966400,78.63
1523968200,89.82
1523970000,80.14
1523971800,84.32
1523973600,83.84
1523975400,71.97
1523977200,64.79
1523979000,61.28
1523980800,55.81
1523982600,54.37
1523984400,58.85
1523986200,58.28
1523988000,58.24
1523989800,57.36
1523991600,60.39
1523993400,65.03
1523995200,71.95
1523997000,88.73
1523998800,153.01
1524000600,81.22
1524002400,84.43
1524004200,80.94
1524006000,73.96
1524007800,95.29
1524009600,93.34
1524011400,86.8
1524013200,89.52
1524015000,80.97
1524016800,87.49
1524018600,86.53
1524020400,84.5
1524022200,82.75
1524024000,91.14
1524025800,93.44
1524027600,90.85
1524029400,90.61
1524031200,96.43
1524033000,98.33
1524034800,98.17
1524036600,112.7
1524038400,133.61
1524040200,127.25
1524042000,108.41
1524043800,104.63
1524045600,103.12
1524047400,104.36
1524049200,110.08
1524051000,96.96
1524052800,93.14
1524054600,119.55
1524056400,113.75
1524058200,113.1
1524060000,143.0
1524061800,108.58
1524063600,106.38
1524065400,87.42
1524067200,83.08
1524069000,76.6
1524070800,74.27
1524072600,68.03
1524074400,66.88
1524076200,66.62
1524078000,67.12
1524079800,76.14
1524081600,83.19
1524083400,89.14
1524085200,96.38
1524087000,79.53
1524088800,77.95
1524090600,82.01
1524092400,85.63
1524094200,95.87
1524096000,90.52
1524097800,94.22
1524099600,88.68
1524101400,86.46
1524103200,80.17
1524105000,89.29
1524106800,89.13
1524108600,91.88
1524110400,111.67
1524112200,91.7
1524114000,99.85
1524115800,149.83
1524117600,149.07
1524119400,132.21
1524121200,187.26
1524123000,150.02
1524124800,89.39
1524126600,185.57
1524128400,189.46
1524130200,66.89
1524132000,96.68
1524133800,90.28
1524135600,100.43
1524137400,90.36
1524139200,83.78
1524141000,100.14
1524142800,81.52
1524144600,86.76
1524146400,89.93
1524148200,83.52
1524150000,77.27
1524151800,69.13
1524153600,76.22
1524155400,69.39
1524157200,66.58
1524159000,64.7
1524160800,63.25
1524162600,60.04
1524164400,56.4
1524166200,58.78
1524168000,75.52
1524169800,77.6
1524171600,96.3
1524173400,74.3
1524175200,90.73
1524177000,114.16
1524178800,142.23
1524180600,199.64
1524182400,124.55
1524184200,168.8
1524186000,120.98
1524187800,101.91
1524189600,123.78
1524191400,130.96
1524193200,126.61
1524195000,125.37
1524196800,121.66
1524198600,106.22
1524200400,102.86
1524202200,121.88
1524204000,136.1
1524205800,131.44
1524207600,129.94
1524209400,134.73
1524211200,139.03
1524213000,127.67
1524214800,112.13
1524216600,104.78
1524218400,96.65
1524220200,90.5
1524222000,90.87
1524223800,86.31
1524225600,73.12
1524227400,84.04
1524229200,70.83
1524231000,70.67
1524232800,74.78
1524234600,65.75
1524236400,60.59
1524238200,66.65
1524240000,71.23
1524241800,69.15
1524243600,60.76
1524245400,70.31
1524247200,66.14
1524249000,58.32
1524250800,52.26
1524252600,56.59
1524254400,61.6
1524256200,72.78
1524258000,87.88
1524259800,95.02
1524261600,95.92
1524263400,95.32
1524265200,93.83
1524267000,105.04
1524268800,80.77
1524270600,74.83
1524272400,71.06
1524274200,73.1
1524276000,74.49
1524277800,74.33
1524279600,74.05
1524281400,76.25
1524283200,84.33
1524285000,84.44
1524286800,82.75
1524288600,87.87
1524290400,82.08
1524292200,86.39
1524294000,94.81
1524295800,95.7
1524297600,106.46
1524299400,107.84
1524301200,90.52
1524303000,81.26
1524304800,80.72
1524306600,77.34
1524308400,76.55
1524310200,79.86
1524312000,75.95
1524313800,84.53
1524315600,75.08
1524317400,88.48
1524319200,110.86
1524321000,72.91
1524322800,66.49
1524324600,76.98
1524326400,79.99
1524328200,72.35
1524330000,76.13
1524331800,74.45
1524333600,73.46
1524335400,61.13
1524337200,70.07
1524339000,68.36
1524340800,67.29
1524342600,70.59
1524344400,78.02
1524346200,72.03
1524348000,74.9
1524349800,70.64
1524351600,76.18
1524353400,80.33
1524355200,76.63
1524357000,79.46
1524358800,75.54
1524360600,70.84
1524362400,67.64
1524364200,71.94
1524366000,68.31
1524367800,70.05
1524369600,72.04
1524371400,76.1
1524373200,88.81
1524375000,87.06
1524376800,88.18
1524378600,87.89
1524380400,87.49
1524382200,95.06
1524384000,142.56
1524385800,102.91
1524387600,96.69
1524389400,77.52
1524391200,77.9
1524393000,83.53
1524394800,80.27
1524396600,80.9
1524398400,76.26
1524400200,79.65
1524402000,74.73
1524403800,78.97
1524405600,73.53
1524407400,63.24
1524409200,63.58
1524411000,61.87
1524412800,69.51
1524414600,57.84
1524416400,55.66
1524418200,55.78
1524420000,58.19
1524421800,54.69
1524423600,54.29
1524425400,57.45
1524427200,59.32
1524429000,71.32
1524430800,95.97
1524432600,64.57
1524434400,64.46
1524436200,64.81
1524438000,62.8
1524439800,61.41
1524441600,58.84
1524443400,57.4
1524445200,57.56
1524447000,57.56
1524448800,58.05
1524450600,58.96
1524452400,60.13
1524454200,60.74
1524456000,61.95
1524457800,62.5
1524459600,63.69
1524461400,66.84
1524463200,68.09
1524465000,88.66
1524466800,88.05
1524468600,83.71
1524470400,95.9
1524472200,106.99
1524474000,99.31
1524475800,81.2
1524477600,92.55
1524479400,94.73
1524481200,135.66
1524483000,226.67
1524484800,145.61
1524486600,146.28
1524488400,91.71
1524490200,96.3
1524492000,106.71
1524493800,77.28
1524495600,71.98
1524497400,71.68
1524499200,68.42
1524501000,67.23
1524502800,44.17
1524504600,49.57
1524506400,47.28
1524508200,43.16
1524510000,44.65
1524511800,61.18
1524513600,63.66
1524515400,79.95
1524517200,91.88
1524519000,87.11
1524520800,123.74
1524522600,219.25
1524524400,93.61
1524526200,170.16
1524528000,137.05
1524529800,108.67
1524531600,1916.18
1524533400,296.82
1524535200,151.74
1524537000,99.87
1524538800,90.59
1524540600,166.03
1524542400,155.51
1524544200,105.36
1524546000,111.14
1524547800,122.11
1524549600,135.66
1524551400,132.9
1524553200,120.17
1524555000,125.27
1524556800,127.11
1524558600,120.5
1524560400,136.21
1524562200,124.05
1524564000,117.58
1524565800,109.19
1524567600,95.55
1524569400,104.36
1524571200,107.78
1524573000,121.7
1524574800,119.67
1524576600,113.34
1524578400,127.93
1524580200,100.98
1524582000,105.04
1524583800,102.31
1524585600,104.76
1524587400,92.79
1524589200,88.81
1524591000,88.48
1524592800,87.65
1524594600,85.33
1524596400,88.6
1524598200,88.7
1524600000,81.55
1524601800,84.05
1524603600,82.66
1524605400,78.68
1524607200,74.73
1524609000,81.95
1524610800,84.68
1524612600,103.16
1524614400,91.59
1524616200,86.53
1524618000,81.68
1524619800,88.65
1524621600,80.79
1524623400,84.71
1524625200,76.54
1524627000,69.23
1524628800,68.62
1524630600,75.42
1524632400,73.49
1524634200,78.44
1524636000,75.13
1524637800,71.16
1524639600,75.38
1524641400,97.35
1524643200,187.34
1524645000,134.25
1524646800,116.83
1524648600,97.44
1524650400,94.58
1524652200,92.6
1524654000,82.05
1524655800,83.43
1524657600,74.61
1524659400,76.72
1524661200,75.35
1524663000,80.36
1524664800,91.3
1524666600,82.72
1524668400,75.33
1524670200,71.29
1524672000,76.73
1524673800,76.17
1524675600,70.34
1524677400,66.12
1524679200,73.06
1524681000,72.95
1524682800,69.93
1524684600,66.1
1524686400,76.65
1524688200,95.5
1524690000,114.38
1524691800,115.02
1524693600,104.05
1524695400,98.56
1524697200,101.55
1524699000,99.48
1524700800,87.63
1524702600,84.74
1524704400,84.81
1524706200,2457.09
1524708000,4424.42
1524709800,2208.5
1524711600,931.31
1524713400,84.75
1524715200,70.44
1524717000,292.26
1524718800,1689.0
1524720600,3526.62
1524722400,94.89
1524724200,112.79
1524726000,126.67
1524727800,157.55
1524729600,204.73
1524731400,173.37
1524733200,115.54
1524735000,109.09
1524736800,117.62
1524738600,106.22
1524740400,89.36
1524742200,80.19
1524744000,72.11
1524745800,83.26
1524747600,79.73
1524749400,84.47
1524751200,94.32
1524753000,98.45
1524754800,78.43
1524756600,69.75
1524758400,70.09
1524760200,68.91
1524762000,68.15
1524763800,63.92
1524765600,66.13
1524767400,59.31
1524769200,61.92
1524771000,65.93
1524772800,73.12
1524774600,88.35
1524776400,104.47
1524778200,87.2
1524780000,102.93
1524781800,100.85
1524783600,93.6
1524785400,97.51
1524787200,99.71
1524789000,99.85
1524790800,97.26
1524792600,101.42
1524794400,103.34
1524796200,104.51
1524798000,105.02
1524799800,111.62
1524801600,93.14
1524803400,89.98
1524805200,93.34
1524807000,85.99
1524808800,93.23
1524810600,100.34
1524812400,109.8
1524814200,112.08
1524816000,123.21
1524817800,113.36
1524819600,4798.86
1524821400,175.24
1524823200,93.26
1524825000,68.54
1524826800,69.84
1524828600,68.07
1524830400,70.89
1524832200,96.8
1524834000,83.59
1524835800,93.29
1524837600,96.55
1524839400,99.2
1524841200,90.76
1524843000,73.68
1524844800,68.96
1524846600,63.06
1524848400,56.28
1524850200,62.88
1524852000,59.37
1524853800,60.55
1524855600,54.73
1524857400,66.67
1524859200,70.08
1524861000,76.2
1524862800,90.03
1524864600,98.26
1524866400,98.77
1524868200,93.04
1524870000,92.86
1524871800,94.31
1524873600,95.26
1524875400,87.37
1524877200,77.31
1524879000,76.07
1524880800,71.69
1524882600,73.81
1524884400,73.99
1524886200,73.01
1524888000,76.64
1524889800,81.16
1524891600,80.43
1524893400,77.64
1524895200,80.53
1524897000,78.7
1524898800,84.11
1524900600,98.69
1524902400,98.4
1524904200,99.03
1524906000,83.5
1524907800,73.1
1524909600,75.32
1524911400,69.95
1524913200,65.63
1524915000,63.07
1524916800,61.5
1524918600,66.06
1524920400,64.81
1524922200,79.22
1524924000,80.93
1524925800,69.95
1524927600,66.19
1524929400,68.38
1524931200,66.42
1524933000,61.97
1524934800,59.14
1524936600,54.95
1524938400,57.01
1524940200,51.77
1524942000,47.5
1524943800,51.81
1524945600,41.42
1524947400,48.05
1524949200,53.41
1524951000,55.19
1524952800,55.61
1524954600,63.26
1524956400,62.63
1524958200,74.21
1524960000,63.47
1524961800,62.36
1524963600,64.07
1524965400,58.7
1524967200,60.81
1524969000,66.68
1524970800,70.3
1524972600,73.01
1524974400,70.67
1524976200,68.23
1524978000,67.97
1524979800,65.25
1524981600,70.42
1524983400,75.75
1524985200,92.07
1524987000,91.44
1524988800,102.08
1524990600,98.86
1524992400,90.12
1524994200,75.92
1524996000,83.08
1524997800,77.29
1524999600,70.65
1525001400,68.8
1525003200,68.85
1525005000,70.57
1525006800,62.88
1525008600,65.44
1525010400,69.49
1525012200,62.98
1525014000,65.04
1525015800,62.7
1525017600,62.92
1525019400,58.89
1525021200,57.95
1525023000,56.95
1525024800,58.07
1525026600,55.06
1525028400,59.98
1525030200,60.87
1525032000,61.69
1525033800,77.99
1525035600,139.85
1525037400,90.87
1525039200,110.94
1525041000,102.31
1525042800,92.25
1525044600,87.84
1525046400,84.59
1525048200,80.49
1525050000,78.63
1525051800,78.78
1525053600,85.24
1525055400,80.96
1525057200,87.85
1525059000,89.26
1525060800,87.42
1525062600,99.09
1525064400,91.98
1525066200,100.63
1525068000,92.18
1525069800,118.28
1525071600,142.55
1525073400,139.1
1525075200,157.84
1525077000,140.77
1525078800,120.96
1525080600,100.98
1525082400,100.36
1525084200,98.01
1525086000,76.78
1525087800,75.04
1525089600,71.83
1525091400,84.15
1525093200,70.82
1525095000,80.93
1525096800,108.12
1525098600,67.6
1525100400,74.88
1525102200,64.68
1525104000,65.42
1525105800,56.03
1525107600,50.93
1525109400,43.52
1525111200,41.65
1525113000,40.79
1525114800,45.63
1525116600,49.67
1525118400,58.18
1525120200,78.83
1525122000,103.97
1525123800,94.33
1525125600,93.51
1525127400,86.24
1525129200,73.26
1525131000,70.35
1525132800,72.51
1525134600,76.02
1525136400,75.54
1525138200,67.37
1525140000,73.66
1525141800,92.85
1525143600,80.03
1525145400,79.25
1525147200,80.63
1525149000,84.28
1525150800,82.13
1525152600,85.09
1525154400,96.08
1525156200,102.96
1525158000,115.57
1525159800,128.45
1525161600,179.77
1525163400,140.16
1525165200,122.68
1525167000,101.57
1525168800,96.65
1525170600,91.46
1525172400,88.91
1525174200,89.0
1525176000,76.88
1525177800,94.38
1525179600,82.96
1525181400,82.84
1525183200,86.09
1525185000,75.89
1525186800,59.1
1525188600,38.88
1525190400,48.14
1525192200,41.55
1525194000,41.23
1525195800,37.7
1525197600,31.84
1525199400,39.28
1525201200,45.12
1525203000,45.21
1525204800,55.04
1525206600,69.91
1525208400,89.76
1525210200,80.98
1525212000,70.12
1525213800,76.61
1525215600,64.53
1525217400,63.28
1525219200,66.76
1525221000,66.07
1525222800,67.18
1525224600,61.74
1525226400,61.89
1525228200,62.92
1525230000,61.7
1525231800,69.04
1525233600,68.38
1525235400,70.87
1525237200,61.67
1525239000,59.27
1525240800,66.59
1525242600,86.26
1525244400,88.93
1525246200,98.41
1525248000,128.9
1525249800,114.4
1525251600,95.51
1525253400,73.22
1525255200,79.0
1525257000,70.96
1525258800,68.55
1525260600,60.27
1525262400,50.41
1525264200,53.8
1525266000,51.07
1525267800,58.74
1525269600,57.69
1525271400,51.22
1525273200,56.18
1525275000,46.17
1525276800,57.95
1525278600,53.52
1525280400,33.92
1525282200,30.27
1525284000,18.47
1525285800,26.9
1525287600,-8.14
1525289400,13.49
1525291200,29.75
1525293000,47.74
1525294800,60.35
1525296600,62.42
1525298400,62.37
1525300200,60.04
1525302000,55.91
1525303800,52.43
1525305600,56.14
1525307400,62.42
1525309200,70.37
1525311000,67.44
1525312800,60.8
1525314600,62.61
1525316400,59.28
1525318200,58.27
1525320000,62.37
1525321800,56.89
1525323600,63.18
1525325400,69.09
1525327200,71.41
1525329000,85.05
1525330800,67.06
1525332600,79.82
1525334400,95.58
1525336200,84.31
1525338000,69.83
1525339800,69.53
1525341600,66.87
1525343400,60.13
1525345200,62.55
1525347000,58.6
1525348800,52.14
1525350600,55.28
1525352400,55.41
1525354200,59.45
1525356000,63.97
1525357800,50.1
1525359600,44.12
1525361400,38.92
1525363200,39.23
1525365000,27.28
1525366800,36.74
1525368600,28.94
1525370400,15.02
1525372200,11.21
1525374000,18.92
1525375800,22.94
1525377600,32.32
1525379400,47.45
1525381200,59.16
1525383000,64.81
1525384800,64.8
1525386600,67.35
1525388400,66.19
1525390200,66.37
1525392000,62.24
1525393800,55.08
1525395600,58.86
1525397400,59.98
1525399200,55.33
1525401000,51.88
1525402800,53.56
1525404600,43.21
1525406400,44.09
1525408200,51.83
1525410000,49.13
1525411800,49.84
1525413600,51.43
1525415400,52.43
1525417200,56.99
1525419000,65.46
1525420800,78.52
1525422600,87.27
1525424400,86.32
1525426200,72.32
1525428000,72.65
1525429800,70.72
1525431600,71.57
1525433400,71.82
1525435200,73.23
1525437000,73.69
1525438800,82.77
1525440600,80.48
1525442400,96.8
1525444200,77.62
1525446000,65.85
1525447800,64.96
1525449600,60.0
1525451400,61.08
1525453200,55.51
1525455000,56.78
1525456800,57.2
1525458600,55.64
1525460400,55.03
1525462200,60.13
1525464000,62.35
1525465800,70.73
1525467600,74.03
1525469400,76.61
1525471200,81.78
1525473000,79.79
1525474800,80.77
1525476600,75.73
1525478400,68.8
1525480200,62.98
1525482000,59.2
1525483800,54.36
1525485600,58.64
1525487400,53.66
1525489200,25.62
1525491000,36.56
1525492800,31.08
1525494600,23.21
1525496400,38.88
1525498200,53.73
1525500000,67.31
1525501800,71.99
1525503600,73.73
1525505400,81.65
1525507200,96.23
1525509000,102.35
1525510800,107.53
1525512600,95.45
1525514400,89.06
1525516200,89.45
1525518000,99.59
1525519800,87.85
1525521600,82.29
1525523400,84.39
1525525200,79.22
1525527000,85.49
1525528800,135.52
1525530600,107.99
1525532400,82.51
1525534200,75.76
1525536000,62.94
1525537800,71.19
1525539600,68.76
1525541400,72.97
1525543200,63.16
1525545000,70.01
1525546800,60.68
1525548600,62.67
1525550400,64.27
1525552200,66.69
1525554000,73.88
1525555800,62.53
1525557600,71.47
1525559400,74.74
1525561200,75.83
1525563000,76.23
1525564800,72.02
1525566600,59.49
1525568400,46.24
1525570200,45.84
1525572000,41.37
1525573800,17.62
1525575600,26.09
1525577400,39.62
1525579200,60.83
1525581000,70.27
1525582800,70.42
1525584600,71.62
1525586400,68.84
1525588200,73.38
1525590000,81.48
1525591800,91.57
1525593600,123.51
1525595400,131.98
1525597200,98.92
1525599000,83.6
1525600800,77.17
1525602600,76.37
1525604400,70.44
1525606200,63.71
1525608000,53.86
1525609800,53.9
1525611600,52.16
1525613400,55.64
1525615200,57.34
1525617000,46.3
1525618800,37.84
1525620600,19.01
1525622400,4.41
1525624200,6.82
1525626000,12.9
1525627800,6.56
1525629600,-8.09
1525631400,13.94
1525633200,17.6
1525635000,13.53
1525636800,17.29
1525638600,8.44
1525640400,20.64
1525642200,42.78
1525644000,62.78
1525645800,63.18
1525647600,55.46
1525649400,47.48
1525651200,57.11
1525653000,51.14
1525654800,46.43
1525656600,46.56
1525658400,33.93
1525660200,29.25
1525662000,42.7
1525663800,36.36
1525665600,53.61
1525667400,51.91
1525669200,54.51
1525671000,58.87
1525672800,56.49
1525674600,57.97
1525676400,70.89
1525678200,101.01
1525680000,106.73
1525681800,96.66
1525683600,99.12
1525685400,84.86
1525687200,87.73
1525689000,83.2
1525690800,74.39
1525692600,72.0
1525694400,73.56
1525696200,94.96
1525698000,78.52
1525699800,78.37
1525701600,140.68
1525703400,115.0
1525705200,101.44
1525707000,97.05
1525708800,100.71
1525710600,88.43
1525712400,86.63
1525714200,79.34
1525716000,77.51
1525717800,74.64
1525719600,97.48
1525721400,78.37
1525723200,90.51
1525725000,140.93
1525726800,189.35
1525728600,137.35
1525730400,146.93
1525732200,141.76
1525734000,120.94
1525735800,116.32
1525737600,112.77
1525739400,111.23
1525741200,106.01
1525743000,98.33
1525744800,103.02
1525746600,101.82
1525748400,95.72
1525750200,102.68
1525752000,101.94
1525753800,107.76
1525755600,106.61
1525757400,109.17
1525759200,152.55
1525761000,123.62
1525762800,123.67
1525764600,154.91
1525766400,277.26
1525768200,147.45
1525770000,171.41
1525771800,120.22
1525773600,125.1
1525775400,123.85
1525777200,112.35
1525779000,116.69
1525780800,119.67
1525782600,124.22
1525784400,105.97
1525786200,133.73
1525788000,204.34
1525789800,135.02
1525791600,117.37
1525793400,118.51
1525795200,90.93
1525797000,89.74
1525798800,75.55
1525800600,74.36
1525802400,71.59
1525804200,77.54
1525806000,71.0
1525807800,81.71
1525809600,86.74
1525811400,101.63
1525813200,134.83
1525815000,132.0
1525816800,2544.49
1525818600,105.3
1525820400,107.16
1525822200,100.61
1525824000,99.85
1525825800,98.99
1525827600,85.5
1525829400,84.94
1525831200,74.53
1525833000,75.69
1525834800,75.17
1525836600,76.86
1525838400,71.48
1525840200,75.29
1525842000,74.33
1525843800,67.76
1525845600,63.46
1525847400,63.03
1525849200,67.67
1525851000,87.97
1525852800,96.51
1525854600,91.52
1525856400,113.57
1525858200,103.36
1525860000,91.23
1525861800,68.6
1525863600,65.37
1525865400,60.42
1525867200,55.86
1525869000,61.88
1525870800,56.12
1525872600,59.04
1525874400,59.4
1525876200,64.81
1525878000,57.28
1525879800,42.58
1525881600,25.49
1525883400,9.79
1525885200,15.37
1525887000,10.42
1525888800,8.99
1525890600,10.6
1525892400,11.11
1525894200,44.08
1525896000,19.67
